class,fold,amplitude_envelope,root_mean_square,zero_crossing_rate,mfcc,spectral_centroid,bandwidth
drilling,8,4.0169206,1.3714001,3.5006789502599305,2840.7778,52203.69331928278,43070.73282440005
drilling,8,2.4417892,0.8237079,2.7284065721764605,2152.559,42981.74778891727,37739.993685219626
drilling,8,6.8502946,2.246584,4.803038970236383,1243.4535,65793.02355470746,48116.99910811744
drilling,8,9.389492,2.758268,6.710808180960799,1205.3575,75777.7000001024,43295.18887157065
drilling,8,9.617439,2.7072525,6.280752589330271,1286.154,70705.64191022562,42166.806999398366
drilling,8,8.466588,2.375003,6.264075641803844,1422.4218,71393.80191013077,43499.35372227857
drilling,8,7.6943226,2.2745678,6.427961375036789,1457.1212,74103.1827860585,44139.86936727468
drilling,8,5.764434,1.6886891,6.882611032540204,1543.2764,82362.83796430464,50429.92095179329
drilling,8,5.629315,1.7130797,6.99526708544282,1180.7816,83497.99961128071,48760.68421497083
drilling,8,5.4079137,1.6613367,7.619036985003906,1220.6656,89756.86088538116,48836.80961026505
drilling,8,3.8181808,1.1391534,7.159491325509031,2038.9636,81927.46390500577,48625.26024613953
drilling,8,4.8585706,1.4105273,7.723929578573696,1245.242,88223.60286771858,50464.93694089352
drilling,8,4.788599,1.4121743,7.802015914591752,1206.7617,88359.78224153367,50045.130382913565
drilling,8,4.7020392,1.4063979,7.797803315148956,1189.2137,88472.6757663949,50199.43209792558
drilling,8,4.2261453,1.2645872,7.26892592396805,1881.1232,85375.556365797,49797.257149687335
drilling,8,4.827371,1.5531254,6.978340973097861,1339.5535,82700.52977280668,47772.199962524384
drilling,8,5.585825,1.7312288,7.29745788206601,1335.8447,84403.46302336651,47254.16933398313
drilling,8,5.8106384,1.7928164,7.6942139126992695,1321.4504,87352.82460720596,47186.102446251105
drilling,8,5.3660636,1.6411809,8.106798883706759,1250.8623,90726.64476648199,48301.62172897925
drilling,8,4.943635,1.5418218,8.047407588185207,1146.9459,91307.2630670454,49845.16900160022
car_horn,9,3.6611645,1.4077163,1.4756334399410531,1791.5038,25073.26939402783,26365.652268393857
car_horn,9,4.0750017,1.5768467,2.039354325381719,1128.8221,26939.79954576594,25899.444320774164
car_horn,9,3.264184,1.2538059,1.548757929131236,1325.8049,21082.154075581017,20291.958523613313
car_horn,9,3.2660506,1.2764367,0.5788503684229954,829.95825,11913.91825978008,13508.584878395886
car_horn,9,1.3287382,0.49136782,0.391337241296789,514.3125,7898.694651148603,8275.961051492885
car_horn,9,1.0413489,0.39146826,0.5862238883443979,647.4336,9389.257199988426,10608.13868085484
car_horn,9,1.1923012,0.4641385,0.745298271123349,1015.4478,12238.724313600309,13539.419778569383
car_horn,9,2.496831,0.94550693,1.5071596303534631,1206.4429,21150.203420948834,20577.186205352988
car_horn,9,2.2068644,0.8183591,1.3765194906731706,1527.8018,21577.160113297447,22749.153781534398
car_horn,9,5.5429683,2.1397533,2.4825033179008384,2376.2747,31891.666408322937,32518.38904142586
car_horn,9,1.1915953,0.483658,0.3297138800168735,632.6186,7034.959277978915,8614.2834610189
car_horn,9,2.6222742,0.974631,0.7795122274500513,979.7209,11361.779264470064,10774.526791733302
car_horn,9,1.5900207,0.5628317,0.6602486991479517,709.48694,10150.333561255742,10108.367736467913
dog_bark,1,3.380851,1.3960625,1.5621899106365178,6632.2627,33478.04973377846,36486.54098126505
dog_bark,1,2.5518737,1.0159284,1.372352131311222,6946.0205,30484.761061889738,34652.51129337197
dog_bark,1,2.9181592,1.1816965,1.41307075244519,6561.9814,27065.594416169406,28882.253760388707
dog_bark,1,3.2681003,1.3027291,1.4686733794010594,6530.42,31552.919050410015,30891.300842744564
dog_bark,7,4.1376805,2.00921,1.7373779693123639,5872.632,34673.029644847964,39056.50091594616
dog_bark,7,3.8172529,1.8001535,1.6246114413006816,6053.327,34087.835757099056,39772.65805368361
dog_bark,7,3.5743425,1.7264866,1.5242736087001203,6013.6626,32413.395045326706,38513.14916659561
dog_bark,7,3.6167169,1.6804277,1.5354047190780635,6315.932,33947.44277394502,40216.42697011935
drilling,9,7.6305747,2.5714982,3.8135129489701343,986.7202,63074.00417117916,56960.08088596097
drilling,9,6.907895,2.3731625,3.9921511892918162,937.09735,64855.966139038865,57615.5836424308
drilling,9,6.7133408,2.3141024,4.026224004737953,931.10345,64709.12059402003,56656.85095163228
drilling,9,5.872345,2.0603986,4.093563628868342,976.4937,67429.29447730395,58249.68369069617
drilling,9,6.317667,2.2703078,4.485398657526815,1264.0707,70427.0005581728,58847.80201408146
drilling,9,9.614076,3.0954633,5.034946765788708,799.8876,69970.20058885292,54421.48317461217
drilling,9,9.5664425,3.0881925,5.088662819280727,823.783,70404.21625025918,55197.25530952085
drilling,9,8.612621,2.840257,4.400147019444306,867.3196,66476.58962142958,56137.39021738725
drilling,9,9.585935,3.1070783,4.150948032422364,947.765,65254.730109403674,56932.35287931912
drilling,9,8.1104555,2.7033837,4.060946593030412,895.87396,66788.30187060648,57946.82082044554
drilling,9,9.518304,2.9382071,3.9718827026196455,984.3543,65282.73998527151,57997.73309723666
drilling,9,6.1287823,2.2189047,3.7322021291932055,959.5074,66485.56797117788,59301.008376469224
drilling,9,8.384098,2.7288592,3.2187061492006914,1127.1255,56779.35183260606,54440.986490260155
drilling,9,6.478039,2.300086,3.137091475559071,1140.7393,58716.909523686685,56390.60340748762
drilling,9,7.1554585,2.462987,4.927903132019181,712.31934,72069.05103715687,55850.02964319841
drilling,9,7.183365,2.4760108,4.913542363669038,705.1513,70574.32397469119,54611.19909280154
jackhammer,1,5.880504,2.138392,1.6051562671109947,1912.5958,35388.15307882007,42826.417933644014
jackhammer,1,5.555162,2.0175624,1.5807382833688228,1909.6687,35345.14450169086,43163.74406238461
jackhammer,1,5.5668526,1.8647866,1.66948093593757,1963.1677,35412.67140810085,42354.29003171249
jackhammer,1,5.641283,1.8165989,1.6745982585063732,2173.1343,34658.161388335575,41663.704526746544
jackhammer,1,5.5023813,1.8038694,1.7394362823404212,2014.5173,35625.484764059394,42189.992737937726
jackhammer,1,5.1610284,1.7422361,1.6275626296783146,2061.2769,35065.06315646122,42163.93645527245
jackhammer,1,4.989218,1.7195928,1.4921798306412857,2194.0254,32996.960182848255,41753.914784472414
jackhammer,1,4.968458,1.7700505,1.5231394940900953,2128.885,33922.5431515429,42821.11296830323
jackhammer,1,4.861178,1.488169,1.5149855690448217,2699.5884,32874.844457083185,41211.34644675322
jackhammer,1,6.816742,1.8179106,1.8534477068694464,2016.2837,37512.103982265595,42382.68899787423
jackhammer,1,6.710508,1.8195535,1.7980825595932133,2086.1838,36937.70188097926,42334.379009642646
jackhammer,1,5.8387637,1.7074072,1.7592019248379407,2095.9082,36780.9793780474,42569.8013111705
jackhammer,1,5.484152,1.6873342,1.7859040077786936,2031.4856,36031.165241864735,41634.04924721354
jackhammer,1,3.6797614,1.2489861,1.3357475993502372,3064.9988,30278.9551295704,40700.85974374049
jackhammer,1,5.1137495,1.8394327,1.5778554553997541,2030.4468,34753.65574825775,43173.03991652662
jackhammer,1,4.9827733,1.8495947,1.5304999558138164,2079.8577,33517.51864439428,41863.56043416423
jackhammer,1,4.812381,1.7969794,1.4865398481759053,2127.6838,33246.76061985731,41848.76187339186
jackhammer,1,4.3436213,1.6665219,1.3763365751748597,2365.244,32329.175004857563,41780.02967401116
jackhammer,1,4.184026,1.5766332,1.237254971993508,2753.4407,30166.46417608683,41291.6296594288
jackhammer,1,4.910573,1.6941351,1.3305957028024726,2569.3381,31434.91809079281,41889.76979223527
jackhammer,1,5.6553845,1.9084352,1.52932306610714,2095.8928,33271.10003553301,40834.10447789949
jackhammer,1,4.894047,1.6750762,1.4017329253790811,2673.5994,30807.083032303886,39746.39486099559
jackhammer,1,6.0957303,1.7845528,1.9023297131155639,1968.3501,37793.29322505706,43047.28918237403
jackhammer,1,5.885002,1.8835639,1.8616129766296374,1952.2834,37053.79838569473,42791.70480482604
jackhammer,1,5.46127,1.7151008,1.6827007855212257,2160.4263,34150.58137896832,41000.468216543166
jackhammer,1,5.990108,1.9426217,1.7487592385779465,2053.9546,34693.67039648431,40845.03226513401
jackhammer,1,5.3969245,1.7365468,1.6150418850690356,2228.6482,33422.20773246725,40519.97900245138
jackhammer,1,4.9811573,1.6030275,1.6403808412070713,2199.3374,34923.94653085417,42373.33138937788
jackhammer,1,5.171369,1.6276301,1.6603458071928543,2092.1936,35858.19951326844,43303.976971234326
jackhammer,1,4.5899844,1.5082016,1.4929810655725688,2314.3967,33137.773234513246,41545.91061595251
jackhammer,1,4.3345585,1.4773599,1.3637442690609132,2461.5818,30603.206198496955,39489.91225872748
jackhammer,1,4.627445,1.5487005,1.4602989392392776,2396.569,30988.531942859263,39075.150455229974
jackhammer,1,5.028161,1.6172358,1.5718992197282948,2311.3208,32263.27531030537,39843.24876390268
jackhammer,1,10.605144,3.3737738,5.035304361063482,944.0614,68521.31528827517,53099.005001828955
jackhammer,1,9.363049,2.869034,4.0630943450452,1001.77,61061.50399924595,51309.0602075066
jackhammer,1,8.791372,2.816895,5.210211249990853,760.6112,70916.07664504655,54805.33036678024
jackhammer,1,9.163203,2.9652972,5.148116291312479,769.75696,71014.81911310533,54593.282690114655
jackhammer,1,9.865222,3.1438851,5.092085303012342,809.9601,69969.32982674043,54162.22417825296
jackhammer,1,9.755816,3.1157246,5.175940814167756,800.2534,70453.58472528194,54453.10833637419
jackhammer,1,9.764473,3.1141505,5.093090552956548,808.657,70137.40845658348,54571.13399000819
jackhammer,1,9.696629,3.1037157,4.843529480867361,830.01373,68433.86797098872,54273.25134026985
jackhammer,1,9.676507,3.1196423,4.974531157365054,813.3576,70025.04588477607,55103.572592823206
jackhammer,1,9.94217,3.183114,5.066832019383165,831.7297,70122.12809165748,54612.106892698175
jackhammer,1,9.758556,3.1420715,5.056366395494721,833.34906,69954.34651430044,54746.47724910726
jackhammer,1,9.2408,2.8599992,3.990127778648374,994.3983,60659.86553466088,51381.622263632504
jackhammer,1,9.1973295,3.047972,5.088393689141334,816.97424,70335.03160790402,55356.78553395274
jackhammer,1,9.741367,3.3031156,5.1790168984022005,823.97894,71026.8381102769,55110.976296640656
jackhammer,1,9.689593,3.2286816,4.906290819520678,844.453,69348.26906584016,54899.066074384864
jackhammer,1,9.064247,2.9308991,4.513013038107569,874.741,66635.70343779729,55101.606127248575
jackhammer,1,9.1599,3.0243628,4.485619774292231,873.4669,66367.59392687389,55257.47989892981
jackhammer,1,8.624106,2.8317077,4.330561754114721,871.1055,66070.37902811737,55932.33252685831
jackhammer,1,8.510696,2.8188622,4.432268954740699,863.12195,66796.38775022973,56343.6807103645
jackhammer,1,9.155936,2.9696333,4.314864243087991,911.0169,65744.50323766618,56071.34619735804
jackhammer,1,9.621858,3.1116147,4.172823565938437,950.59985,64935.77246163419,56551.558126172014
jackhammer,1,8.496517,2.771881,4.0015351210748245,935.94293,61591.74665933423,52175.87833790795
jackhammer,1,9.406574,3.0718622,4.2565230630675295,923.0887,66116.6126421963,57259.435499344785
jackhammer,1,8.32289,2.7797875,4.56644801894926,832.39246,69081.99423454278,57531.130818802216
jackhammer,1,6.8445807,2.3826234,4.74968116091713,762.33875,71615.7495126094,58424.38929408786
jackhammer,1,6.558159,2.283642,4.611104349848885,781.4923,71197.38172409128,58721.90721513927
jackhammer,1,8.410303,2.7864974,4.222548745451595,913.46545,63021.97642644147,52507.43357304114
jackhammer,1,8.804318,2.892759,4.5513872651750535,869.18884,65621.45167509551,52995.07629548245
jackhammer,1,8.894195,2.8723397,4.647494077714632,838.3264,66900.53996581375,53276.85214601797
jackhammer,1,9.073317,2.886095,4.601531412379071,853.7284,66302.19562201026,53507.84499475021
jackhammer,1,9.111318,2.9556105,4.656604318130838,853.78186,66434.46983377232,53600.92963869095
jackhammer,1,9.016367,2.903773,4.956193136151176,819.5001,68399.17975393574,54083.233146026876
jackhammer,1,5.665152,2.0067453,1.4352864347084882,2220.5684,31427.482773386804,39773.53132527774
jackhammer,1,7.11436,2.3509655,2.516727182363877,1340.7335,50349.99875481261,52314.54072873176
jackhammer,1,7.6742067,2.5362267,2.58576489935688,1325.7104,50101.5857193602,51940.50877042677
jackhammer,1,8.813783,2.84632,2.7305721323418424,1263.3981,51278.66163382177,52064.90123313651
jackhammer,1,9.093,2.9621885,2.865441396108329,1213.5569,52605.095862922724,52421.97783118064
jackhammer,1,8.639234,2.8193746,3.1581493743493394,1142.5442,55775.13099797876,53919.68026638131
jackhammer,1,5.543838,1.8883759,1.4627576291347097,2137.542,31701.236224225584,39925.68402023255
jackhammer,1,5.156586,1.8451989,1.5350792164196587,2124.0986,32044.051200141224,39597.34402882751
jackhammer,1,4.9203353,1.801905,1.4223444237131766,2248.1643,30774.302172966312,38987.77043163376
jackhammer,1,4.8222184,1.8404442,1.3895355414655983,2361.9275,30775.05155017258,39505.101523295954
jackhammer,1,5.6533575,2.098949,1.573342507761268,2044.7894,35216.93621337284,43188.273479962016
jackhammer,1,6.4613185,2.2672799,1.7111883110257082,1667.2555,38326.50545372016,45470.92202604642
jackhammer,1,7.0905995,2.3703194,2.1533289487496883,1504.3599,44158.42633247688,48541.320350935974
jackhammer,1,7.3574114,2.3995275,2.565021297968733,1316.035,50456.11265070781,52313.01317734748
gun_shot,3,1.972257,0.5879178,0.9461252801052812,4583.1567,18206.721299324272,21346.743361347246
dog_bark,4,9.222483,5.685178,2.4358663708846264,2714.48,40397.527618217,37750.539660116294
dog_bark,4,6.6905265,4.14249,2.3748192969392923,3456.6465,39205.31975225391,38416.242342545396
dog_bark,4,6.2558255,3.6903667,1.9898720842971878,3845.4587,36612.562966655416,39983.916728111115
street_music,7,2.0173037,0.8669931,0.8204194498733369,4144.818,17605.98391897835,27196.50465986492
street_music,7,0.85901815,0.36521548,1.0866503674117511,4630.0435,22243.71692896396,31194.568197273104
street_music,7,2.9476507,1.2808626,0.6743657275703476,3973.0974,16662.30980903375,25844.628048250972
street_music,7,2.8774056,1.2390077,0.858535634122774,3854.4182,18187.662232578892,26607.649337905048
street_music,7,3.122336,1.3047613,0.9974580883122123,3664.1648,19744.98129287537,27683.613702895538
street_music,7,2.8581793,1.247123,0.6905947303179838,3947.8503,16587.802952730784,25513.997339197867
drilling,10,1.4880003,0.48121378,7.079598044068334,2023.0255,77428.97842192781,38690.683272196824
drilling,10,1.0049189,0.31490472,9.974297680904401,3277.2222,105889.82298866492,52022.333091757675
drilling,10,1.1902261,0.41111216,6.580423347744952,2545.8896,76408.62881183013,40560.159037562065
drilling,10,0.41116443,0.12478598,7.30704027116411,3388.6287,81672.6975035311,42353.92228090847
drilling,10,0.74165195,0.24712113,3.5297902558775758,1173.3188,39565.92193055088,20269.05809912951
drilling,10,0.6653511,0.17349616,5.021184674180642,1988.4863,54589.683590928995,28722.002048107497
drilling,10,3.0264344,0.6378017,2.1529879012842064,1265.563,26803.932441501183,17462.904016616165
drilling,10,3.4452546,0.54673356,2.4142679170289516,1293.1318,31263.35795571017,19573.66649905383
drilling,10,2.9143991,0.6905496,2.4230662707792145,875.37854,30425.666139596557,18437.691196076066
drilling,10,4.140556,0.67258245,4.433302922730128,2277.037,57757.9668735061,35357.32876174907
drilling,10,0.7971436,0.24165694,6.34695699273494,2332.492,71044.94360232895,37047.65107802665
dog_bark,5,5.6957483,3.6013446,1.989802110503666,3577.3157,37742.129568565884,40717.446576775874
dog_bark,5,6.282143,4.2378893,1.9202039944044886,3402.3955,35802.263896312004,38296.03125887689
dog_bark,5,3.5033267,1.8409586,1.7826361365850811,3662.8735,35934.13168456889,40872.879827224926
street_music,3,2.662215,1.1440253,3.059075133733744,3333.2427,39879.28401849567,30102.773029888973
street_music,3,1.5944574,0.6236485,3.2714249061759078,3634.9634,41701.5504356652,29681.716633986598
street_music,3,3.185453,1.4439619,2.7182230822457374,3137.827,38328.410286546314,35119.19204596134
street_music,3,4.200406,1.7169397,1.7992193436549173,2283.1316,35590.01783607662,37012.99368599171
street_music,3,3.6123781,1.6238725,1.3690013079974863,2783.6157,32124.549176839733,36847.15917703332
street_music,3,3.7439873,1.6984327,1.1775643145254318,2683.4783,32145.515252943598,39313.212608184374
car_horn,6,1.9753882,0.87615514,1.4287012586181036,1802.3867,19395.782688773284,17430.16655677836
children_playing,2,0.6462189,0.23640151,1.646970846727623,4919.494,24917.367033785926,25243.380961343657
children_playing,2,0.69061935,0.25660893,1.7987814699432858,4806.8687,26647.878364158518,25657.270699867193
children_playing,2,0.5477302,0.20215684,1.5584199660320526,5121.5015,24549.210883585212,25919.951401167382
children_playing,2,0.6354291,0.24139474,1.593711702971243,5018.6807,24752.01328603233,25098.71072319902
children_playing,2,0.767192,0.30024117,1.4789270914405737,4888.673,24567.108530543068,25646.325847512642
children_playing,2,0.72612226,0.28324622,1.542108146071373,4729.0527,25076.39049277993,26611.324382552422
children_playing,2,0.59140927,0.21807556,1.870701248955,4694.6426,28331.94247062061,27910.350533319026
children_playing,2,0.9277097,0.34316966,1.8989538424618913,4522.307,26647.374845399987,24326.53744417631
children_playing,1,1.6037112,0.9188593,1.455597118014014,3929.3918,28888.64521729495,37462.905495065854
children_playing,1,0.88270074,0.59057266,0.5341787948461463,3422.4905,19614.12758118163,30011.219121022554
children_playing,1,1.0388436,0.61578125,0.8242442050275418,4151.094,26547.64909715558,37919.24119513626
children_playing,1,1.0721625,0.66666836,0.8686620873627928,4066.5037,26769.97633358553,37857.84862102872
children_playing,1,1.1730026,0.7612666,0.7403503166127463,4100.173,25177.40752566924,37161.25921540622
children_playing,1,1.2627743,0.8053289,0.6493017113810372,4156.7095,23860.124475279874,36522.04970146834
children_playing,1,0.9566435,0.4942396,1.433089414438398,4003.4077,31243.087481650524,38583.43321477398
children_playing,1,0.9219629,0.4914238,1.2263898788761123,4184.4434,29542.605094411414,38138.50557953664
car_horn,7,0.4887244,0.18628164,0.5339895185377734,2259.768,9031.950939274991,10473.67219484746
car_horn,7,0.5460555,0.2117984,0.7856589458843111,2612.27,11186.357675115985,12670.503436373761
car_horn,7,0.6378698,0.2481997,0.9749967917365084,4259.723,15785.428868445839,17932.382254120956
car_horn,7,1.2342875,0.51703775,0.7642036791219954,2108.0193,12517.799713673314,13948.198213539596
car_horn,7,1.7164295,0.6471566,0.9730934478015443,2727.5176,14171.475582147634,14715.73316003697
dog_bark,4,2.84647,1.1932322,1.0844048311818908,3888.8196,28008.183973359563,41271.04092353527
dog_bark,4,2.1235936,0.9263711,1.1092477644905776,3852.767,27279.57049893553,40764.34133729077
dog_bark,4,0.9003968,0.3649206,1.206644039328287,3957.14,32735.08389048367,46929.49752459196
dog_bark,4,1.9573323,0.85694194,1.2306562977109827,3918.0796,31573.56627000587,44984.54009130943
dog_bark,7,3.680055,1.6253577,1.2003442906164985,5078.822,24375.96223472088,30236.535399363955
dog_bark,7,2.294592,0.9220247,0.6338424777664351,6258.704,14879.130389087544,24341.965383199076
dog_bark,7,1.8729607,0.8057029,0.6704142459930791,6197.203,15776.658098172644,24770.227002342497
dog_bark,7,4.349511,2.0484548,1.4824051485387058,5163.9204,28129.53532206448,32703.680252850354
car_horn,1,0.5045747,0.19526348,0.7223104113345353,1770.4523,11183.354808492724,11716.032456951558
children_playing,9,0.7553749,0.27675653,3.793630461718448,4472.796,45103.48463875514,34551.816378142736
children_playing,9,1.0579569,0.3956545,3.946919633215814,4144.8584,46247.63161404328,32534.184056624108
children_playing,9,0.82422125,0.29120865,3.433217658405921,4198.517,43770.73802753766,33130.605660987
children_playing,9,1.2779697,0.64672744,3.4201126089016953,4196.3804,43419.13214786139,31350.999680653713
children_playing,9,1.6189768,0.7725589,3.271466884281602,4097.4365,42708.62821408857,31444.881774252888
children_playing,9,2.2933843,1.0378083,3.4559833554820747,3784.3362,45618.156832258195,30173.51417311131
children_playing,9,0.6311227,0.22916809,2.9452302551928797,4585.9546,39767.007510443254,33548.67126793451
children_playing,9,0.8929061,0.3862987,2.521627337881699,4570.8247,37977.77367418501,32581.349089416777
dog_bark,2,0.90544146,0.34310466,0.9737361443724999,1439.1035,14555.30418211117,14250.735724728516
dog_bark,9,3.515086,1.3752807,1.5167232349172641,6018.1665,27068.267494822754,33669.90230968819
dog_bark,9,2.6746984,1.0339941,2.0721837062625506,5641.814,38315.578129994996,40611.85747053254
dog_bark,9,2.7140756,1.0606042,2.2394739405211745,5798.0757,44122.304958922265,46447.95149236718
dog_bark,9,3.6067667,1.5093514,2.499111017479125,6208.1694,46226.116914264974,45491.12785012846
siren,3,8.057689,3.8082163,2.353180085002245,2981.6113,32688.1782685002,24730.250804242307
siren,3,9.731567,4.5766497,2.3815626524877755,2467.0703,34684.535838676675,26287.04010822048
siren,3,9.566671,4.522808,2.41916982866274,2470.2725,36463.250166707905,27567.180697981497
siren,3,9.48552,4.4519477,2.553519539015281,2247.7305,44269.80568919207,35061.99837434964
siren,3,8.064111,3.0117671,2.1475486442554357,2036.9644,33880.54278130593,33389.89185341416
dog_bark,3,10.180154,6.1415186,2.0136680861991514,3026.8752,32750.76245630747,31724.30535918805
dog_bark,3,9.5629635,6.1109047,2.0461499043697517,3110.308,34482.01817053901,32993.65311615853
dog_bark,3,9.313485,6.2051125,2.1411185704930396,3008.3674,35812.50966151124,32494.186769104545
dog_bark,3,9.971825,6.665858,2.191797884456638,3073.8098,36717.39993224957,33292.71028799661
air_conditioner,6,0.5028882,0.22543105,0.8378701374243505,5186.9106,21400.313623986483,32089.63769454206
air_conditioner,6,0.48065466,0.21505028,0.7309464305447916,5259.9395,21843.203338690666,34663.59833368358
air_conditioner,6,0.5094068,0.22352922,0.8082941209648429,5139.2075,22755.01020546763,35029.689612903305
air_conditioner,6,0.5308604,0.21926223,1.0601403456572316,4909.5273,27418.4737371998,37790.18434816176
air_conditioner,6,0.08171842,0.03784163,0.6138501292670483,7774.878,18076.56805383515,30496.195137038983
air_conditioner,6,0.7713903,0.33192378,1.5519111418308305,4441.2446,27258.9546224532,36400.0826061594
air_conditioner,6,0.7726485,0.33956373,1.6057372228383429,4526.5786,25761.74460411108,34998.278920286204
air_conditioner,6,0.8752681,0.3650152,1.9748836821092346,4611.875,25482.73896424283,31272.464819761906
air_conditioner,6,0.7033542,0.30697197,1.2806484391919148,4956.533,23237.429795784992,31862.15145309164
air_conditioner,6,0.8207644,0.36497295,1.3300006860716922,4921.7837,22050.3550472569,30208.20715736096
air_conditioner,6,0.83038807,0.37514552,0.7404121447160147,5003.713,18968.206944416044,29167.393213618358
air_conditioner,6,0.8862652,0.36753803,1.3297554330472765,4437.3745,24659.780340260535,32479.08222773016
air_conditioner,6,1.2961997,0.6129095,0.8425125655417272,4610.09,18494.261362860056,28259.190039406465
air_conditioner,6,1.016887,0.48131037,0.5562670072891592,4870.114,16696.75266977441,28347.367538482406
air_conditioner,6,1.1438494,0.5478712,0.7434046352156787,4695.3926,18343.533127649007,28414.51747418493
air_conditioner,6,1.0775809,0.5195333,0.5545258622325614,4825.6353,16525.432589088385,27946.76441852978
air_conditioner,6,1.6098862,0.82357395,0.47085302981248167,4839.6685,14219.08029734204,25489.613062913857
air_conditioner,6,0.79577506,0.34948888,0.9028171106882957,4518.7554,22788.318597513564,33047.313492338035
air_conditioner,6,1.8334229,0.960557,0.5397414202942461,4640.9707,15860.215381770815,27473.600688619692
air_conditioner,6,1.4951593,0.77510697,0.4587058662992482,4799.089,14017.582488594415,24774.649604635364
air_conditioner,6,0.93531555,0.4180732,1.004115220225389,4804.9624,18940.650368336002,28457.517669617966
air_conditioner,6,0.8397831,0.38091782,0.6596041746656309,4874.369,18328.04949853348,29308.910442388984
air_conditioner,6,0.7362106,0.31803587,0.9395241819541222,4835.337,20750.517118231975,29861.403710966926
air_conditioner,6,0.6949399,0.31366694,0.6988367497022284,5041.0146,18824.7298048277,30350.519414396284
air_conditioner,6,0.7062515,0.3143941,0.7945402761901257,5031.734,19348.382446794152,30298.981575402628
air_conditioner,6,0.68064964,0.30311972,0.7603854516994982,4998.3687,19472.748876409627,30911.645256756612
air_conditioner,6,0.69800335,0.31192112,0.8126901257419802,4988.1567,19375.79150055092,30310.022967615245
air_conditioner,6,0.79561263,0.34704468,0.7480264765495541,4839.23,19638.65359484509,30708.169070305587
air_conditioner,6,0.8889371,0.37990865,1.0136078977883827,4482.0405,22701.194287366874,32297.497258630945
air_conditioner,6,0.929764,0.4108252,0.8737937241775712,4433.152,22221.729761602473,33173.075009734865
air_conditioner,6,0.92326385,0.39473116,0.9146945431004464,4541.243,21225.54076494465,31865.009624436396
air_conditioner,6,0.97756207,0.42360556,0.962813368477781,4481.201,21717.21774252018,31787.5185873537
air_conditioner,6,0.52422035,0.23421088,0.8010836890764266,5119.2046,21414.630147981607,32544.82927223199
street_music,3,1.6767093,0.6623716,1.2109879021768757,3695.0537,23754.725415409925,29350.833951126548
street_music,3,2.0344336,0.7911833,1.4377706521702922,3444.8499,26397.58655559836,30293.96488882351
street_music,3,2.0674434,0.8026321,1.0349369608529078,3486.6797,24002.491755954434,32518.4238564559
street_music,3,2.543343,0.99244964,1.256044650019177,3329.7522,25006.095274206462,30905.69803155642
street_music,3,1.7575206,0.7069097,1.019974535455918,3699.766,23921.154234868955,33964.04129086264
street_music,3,1.8157412,0.790795,0.8695201945051901,3847.1414,20260.16967033404,29359.61381472829
street_music,9,1.8549775,0.760233,1.0299582048843505,5075.7314,17081.652092883534,22403.540367869475
street_music,9,1.772307,0.72992396,1.196165889704835,4841.2817,19644.086167346122,23630.36225927087
street_music,9,2.0918045,0.9079975,1.2190379267261848,4759.1797,18907.31115627188,23438.076168981024
street_music,9,1.5459191,0.63764536,0.9766269509981872,5018.5127,17052.019575014318,23461.382120762588
street_music,9,2.2360482,0.99271876,1.3988043447783194,4965.0366,19869.597963590164,21430.98378764096
street_music,9,2.0559769,0.8484932,1.2161148143572706,4926.325,18369.92607296138,22720.643632414314
street_music,9,2.0933862,0.8731544,1.1976797560682502,4865.2065,17627.790406089327,22186.635194707538
street_music,3,1.4656231,0.6150355,0.8181216092545759,4665.2,17056.363525649784,24761.09045899508
street_music,3,1.77787,0.7483415,0.8842718165291782,4475.2954,17270.552888846574,24329.918422548075
street_music,3,1.0094787,0.42806423,0.9386630155896937,4706.5684,20155.17602611098,28780.954929715095
street_music,3,1.4240549,0.64494264,0.7880514484785995,4662.2173,17312.945110006196,26228.946553627982
street_music,3,1.3504635,0.5964977,0.8374671132477289,4640.8696,17967.50538792429,27308.01649748966
street_music,3,1.4430203,0.60434186,0.9134696929197008,4618.9,18399.86744467765,26095.418374358567
car_horn,5,1.333057,0.6393033,0.8332796715307101,1852.1279,16159.120478813433,21244.75736095275
car_horn,5,0.9821942,0.44500622,0.639143556710059,1747.811,12163.952906661534,15377.218684735928
car_horn,5,2.4263632,1.0631166,1.132652534502976,2376.3276,21043.70749027838,25416.83845189487
car_horn,5,1.5130378,0.7470337,1.125106806453385,2315.678,27227.124109003882,33103.15315418802
car_horn,5,2.2574928,1.1914023,1.326738419117978,2646.5308,32447.836753359472,40175.779789219036
car_horn,5,1.4914082,0.65148824,1.0331938946893935,1561.9022,19734.31504424492,22132.499206094235
car_horn,5,2.4848762,1.0293403,1.4495359006911757,2340.6917,27809.14112460333,31645.459505829156
car_horn,5,0.98625004,0.6525466,0.8204822183061865,1521.4719,20648.36427135735,21507.005226407633
air_conditioner,4,0.25739282,0.123425126,0.3873938630476135,7476.8516,16135.599776508427,32174.090733793153
air_conditioner,4,0.32090974,0.15102585,0.45090546111494506,6336.7646,16664.60221225217,31684.242594304884
air_conditioner,4,0.30681375,0.14505617,0.4443777882076733,6345.776,16807.57174447589,31934.072628192018
air_conditioner,4,0.2913817,0.13922188,0.4411123191716595,6352.1255,17061.00154584994,32230.550806967913
air_conditioner,4,0.3037889,0.14267266,0.4397394900299459,6350.5303,17015.737639673636,32093.74745994289
